price,production_year,mileage,fuel_type,mark,model,fiscal_power
44000,1997.0,39999,Diesel,Peugeot,205,6
200000,2015.0,69999,Diesel,Mercedes-Benz,Classe C,6
62000,2010.0,249999,Diesel,Dacia,Logan,6
79000,2012.0,99999,Diesel,Peugeot,206,6
83000,2013.0,109999,Diesel,Fiat,GRANDE PUNTO,6
114000,2013.0,129999,Diesel,Seat,Leon,6
60000,2005.0,129999,Essence,Honda,Civic,6
66000,2008.0,129999,Essence,Volkswagen,Polo,7
131000,2006.0,189999,Diesel,Mercedes-Benz,Classe C,6
87000,2013.0,84999,Diesel,Dacia,Dokker,6
38000,1996.0,179999,Diesel,Fiat,Uno,6
140000,2016.0,24999,Diesel,Ford,Fiesta,6
25000,1994.0,29999,Essence,Renault,EXPRESS,6
69000,2005.0,199999,Diesel,Peugeot,407,8
19000,1997.0,4999,Essence,Fiat,Uno,6
57000,2002.0,14999,Diesel,Peugeot,306,6
35000,2005.0,4999,Diesel,Volkswagen,Gol,6
88000,2006.0,169999,Diesel,Hyundai,Tucson,8
105000,2014.0,139999,Diesel,Dacia,Dokker,6
12000,1994.0,9999,Diesel,BMW,CABRIOLET,6
30000,1996.0,49999,Diesel,Fiat,Uno,6
66000,2013.0,94999,Essence,Renault,Clio,6
195000,2014.0,84999,Diesel,Ford,Kuga,10
40000,1999.0,29999,Essence,Honda,Civic,6
220000,2011.0,299999,Diesel,Mercedes-Benz,Sprinter,6
95000,2012.0,109999,Diesel,Volkswagen,Polo,5
51500,2007.0,199999,Diesel,Dacia,Logan,6
50000,1994.0,109999,Diesel,Renault,19,7
62000,2012.0,94999,Essence,Peugeot,206,6
52000,1996.0,14999,Diesel,Renault,EXPRESS,6
57000,2004.0,179999,Diesel,Citroen,C3,6
35000,2000.0,9999,Essence,Fiat,Siena,6
68000,1999.0,349999,Diesel,Volkswagen,GOLF 4,6
79000,2011.0,159999,Diesel,Peugeot,206,6
119000,2011.0,169999,Diesel,Peugeot,508,6
48000,1991.0,24999,Diesel,Peugeot,405,7
95000,2015.0,34999,Essence,Toyota,Yaris,6
58000,2010.0,139999,Essence,Opel,Corsa,6
25000,1995.0,299999,Diesel,Fiat,Uno,6
41000,2000.0,29999,Diesel,Fiat,Palio,6
50000,2007.0,19999,Essence,Renault,Clio,6
57000,2012.0,189999,Diesel,Dacia,Logan,6
72000,2010.0,119999,Diesel,Fiat,Punto,6
125000,2005.0,19999,Diesel,Mercedes-Benz,220,9
58000,2002.0,29999,Diesel,Peugeot,306,6
205000,2015.0,74999,Diesel,Toyota,Hilux,6
75000,2004.0,29999,Diesel,Renault,Kangoo,6
92000,2014.0,74999,Diesel,Dacia,Logan,6
100000,2005.0,84999,Diesel,Volkswagen,Passat,8
66000,2012.0,79999,Essence,Kia,Picanto,6
115000,2012.0,149999,Diesel,Renault,Fluence,6
27000,1992.0,349999,Essence,Renault,19,8
93000,2015.0,34999,Essence,Ford,Fiesta,6
195000,2010.0,64999,Diesel,Audi,A8,12
110000,2011.0,159999,Diesel,Peugeot,508,6
21000,2000.0,64999,Essence,Honda,Accord,6
33500,2000.0,39999,Diesel,Fiat,Siena,6
49000,2009.0,139999,Essence,Dacia,Logan,8
116000,2010.0,149999,Diesel,Opel,Insignia,8
63000,2007.0,179999,Diesel,Dacia,Logan,6
31000,2000.0,19999,Essence,Fiat,Uno,6
140000,2012.0,159999,Diesel,Peugeot,508,9
26000,1994.0,139999,Essence,Renault,Clio,7
19000,1994.0,89999,Diesel,Peugeot,205,7
50000,1997.0,19999,Diesel,Volkswagen,GOLF 3,6
33000,1997.0,299999,Essence,Fiat,Uno,6
72000,1999.0,299999,Diesel,Mercedes-Benz,220,6
75000,2013.0,89999,Diesel,Dacia,Dokker,5
105000,2007.0,179999,Diesel,Toyota,RAV 4,6
49000,2007.0,199999,Essence,Kia,Picanto,5
38000,2001.0,299999,Diesel,Seat,Ibiza,6
100000,2009.0,119999,Diesel,Peugeot,308,6
95000,2010.0,129999,Diesel,Citroen,DS3,6
28000,1999.0,99999,Diesel,Fiat,Uno,7
108000,2013.0,89999,Diesel,Peugeot,301,6
35000,1995.0,64999,Diesel,Fiat,Uno,6
182000,2010.0,189999,Diesel,Volkswagen,Tiguan,6
49000,2013.0,189999,Diesel,Citroen,C3 Picasso,6
36500,1992.0,249999,Essence,Renault,19,6
25000,1994.0,19999,Essence,Mitsubishi,canter,6
66000,2010.0,159999,Diesel,Fiat,Pinto,6
69000,2007.0,139999,Diesel,Citroen,C5,6
44000,2004.0,4999,Essence,Renault,Clio,6
128000,2012.0,249999,Diesel,Volkswagen,Touran,6
115000,2015.0,34999,Diesel,Citroen,C-Elysée,6
83000,2008.0,24999,Diesel,Citroen,C4,6
72000,2003.0,129999,Diesel,Volkswagen,GOLF 4,6
300000,2011.0,139999,Diesel,Audi,Q5,6
81000,2009.0,24999,Diesel,Volkswagen,GOLF 4,6
120000,2003.0,169999,Diesel,Toyota,Prado,6
25000,1994.0,19999,Essence,Mitsubishi,canter,6
58000,2001.0,349999,Diesel,Mercedes-Benz,Classe A,6
128000,2012.0,249999,Diesel,Mercedes-Benz,220,6
48000,2003.0,249999,Diesel,Citroen,XSARA,6
34000,1993.0,59999,Essence,Volkswagen,GOLF 3,6
137000,2012.0,199999,Diesel,Ford,Focus,6
45000,2001.0,199999,Diesel,Fiat,Palio,6
88000,2012.0,14999,Diesel,Renault,Kangoo,6
69000,2011.0,189999,Diesel,Citroen,Berlingo,4
170000,2016.0,14999,Diesel,Peugeot,2008,6
92000,2012.0,159999,Diesel,Ford,Fiesta,6
66000,1998.0,299999,Diesel,Mercedes-Benz,250,10
77000,2005.0,199999,Diesel,Kia,Sorento,6
195000,2008.0,139999,Diesel,Mercedes-Benz,220,7
110000,2008.0,249999,Diesel,Mercedes-Benz,Classe A,6
60000,2009.0,179999,Diesel,Citroen,Berlingo,6
85000,2007.0,24999,Diesel,Ssangyong,Kyron,6
28000,2008.0,79999,Essence,Honda,Vigor,6
120000,2009.0,149999,Diesel,Kia,Sorento,6
63000,2013.0,109999,Essence,Hyundai,i 10,6
178000,2015.0,84999,Diesel,Volkswagen,Passat,6
88000,2015.0,169999,Diesel,Fiat,Punto,6
38000,2002.0,139999,Essence,Renault,Clio,6
68000,2006.0,159999,Diesel,Mercedes-Benz,Classe A,6
120000,2011.0,199999,Diesel,Citroen,C5,6
63000,2005.0,189999,Diesel,Volkswagen,Polo,8
67000,2000.0,179999,Diesel,Renault,Megane,7
47000,2008.0,109999,Essence,Kia,Picanto,6
105000,2013.0,69999,Diesel,Ford,Fiesta,6
42000,2000.0,169999,Essence,Renault,Clio,6
76000,2000.0,249999,Diesel,Volkswagen,Golf,8
48000,2007.0,349999,Diesel,Renault,19,6
26000,1991.0,249999,Essence,Renault,19,6
75000,2011.0,159999,Diesel,Renault,Kangoo,6
75000,2003.0,299999,Diesel,Renault,Megane,6
79000,1998.0,249999,Diesel,Mercedes-Benz,250,6
51000,2001.0,249999,Diesel,Renault,Clio,6
118000,2015.0,4999,Diesel,Renault,Clio,6
57000,2007.0,249999,Diesel,Peugeot,Partner,7
73000,2007.0,189999,Essence,Ford,Focus,9
57000,2006.0,19999,Diesel,Dacia,Logan,6
58000,1996.0,169999,Diesel,Mercedes-Benz,250,6
127000,2014.0,69999,Diesel,Volkswagen,Polo,5
50000,2001.0,19999,Diesel,Volkswagen,Polo,6
35000,2003.0,249999,Essence,Fiat,Palio,6
53000,2004.0,74999,Diesel,Peugeot,Partner,6
77000,2011.0,149999,Diesel,Citroen,C3,6
158000,2012.0,129999,Diesel,Ford,Kuga,6
56000,2010.0,129999,Essence,Dacia,Sandero,6
39000,1994.0,19999,Essence,Renault,19,6
48000,2001.0,249999,Diesel,Fiat,Punto,8
45000,1999.0,249999,Diesel,Fiat,Palio,6
53000,2003.0,44999,Essence,Toyota,Corolla,6
60000,2009.0,84999,Essence,Citroen,C1,6
75000,2011.0,159999,Diesel,Renault,Kangoo,6
77000,1998.0,159999,Diesel,Volkswagen,GOLF 4,8
60000,2002.0,49999,Diesel,Peugeot,307,6
70000,2000.0,29999,Diesel,Mercedes-Benz,Sprinter,6
45000,2001.0,109999,Essence,Renault,Clio,6
515000,2016.0,49999,Diesel,Mercedes-Benz,Classe C,9
38000,1998.0,299999,Diesel,Peugeot,306,8
65000,2001.0,249999,Diesel,Volkswagen,Bora,8
10000,1995.0,199999,Essence,Fiat,TIPO,6
48000,1999.0,349999,Diesel,Peugeot,406,6
220000,2015.0,39999,Diesel,Volkswagen,Caddy,6
80000,2009.0,19999,Diesel,Renault,Megane,6
49000,2005.0,199999,Essence,Honda,Accord,6
90000,2009.0,94999,Essence,Honda,Accord,6
138000,2015.0,34999,Diesel,Dacia,Duster,6
118000,2008.0,129999,Diesel,Volkswagen,Passat,6
55000,1997.0,189999,Diesel,BMW,Serie 3,7
195000,2014.0,49999,Diesel,BMW,Serie 1,6
70000,2009.0,89999,Diesel,Foton,Forland,6
46500,2010.0,79999,Essence,Chevrolet,Optra,9
45000,2004.0,299999,Diesel,Toyota,Corolla,6
120000,2012.0,9999,Diesel,Toyota,Yaris Verso,6
68000,2006.0,179999,Diesel,Peugeot,RCZ,6
28000,1998.0,139999,Diesel,Rover,Serie 400,6
40500,2000.0,249999,Diesel,Fiat,Palio,6
27000,1998.0,34999,Diesel,Fiat,Uno,6
480000,1995.0,179999,Diesel,Mitsubishi,L200,6
90000,2011.0,169999,Diesel,Renault,Kangoo,6
56000,2009.0,24999,Diesel,Peugeot,Partner,6
52000,2004.0,159999,Essence,Renault,Megane,6
200000,2016.0,49999,Diesel,Ford,Kuga,6
43000,2003.0,199999,Diesel,Citroen,C5,6
230000,2009.0,139999,Diesel,Mercedes-Benz,Classe C,6
70000,2001.0,24999,Diesel,Renault,Kangoo,6
49000,2007.0,99999,Essence,Kia,Picanto,6
115000,2014.0,54999,Diesel,Citroen,C3,6
60000,2008.0,119999,Diesel,Peugeot,Partner,6
60000,1994.0,39999,Diesel,Mercedes-Benz,250,6
50000,2006.0,139999,Diesel,Dacia,Logan,6
42000,2006.0,159999,Essence,Dacia,Logan,6
66000,2012.0,94999,Essence,Kia,Picanto,6
48500,2006.0,4999,Diesel,Dacia,Logan,6
49000,2009.0,179999,Essence,Fiat,Panda,6
54000,1996.0,139999,Diesel,Peugeot,406,6
24000,1993.0,249999,Essence,Peugeot,309,6
55000,2006.0,9999,Diesel,Dacia,Logan,6
115000,2008.0,199999,Diesel,Toyota,RAV 4,6
80000,2004.0,299999,Diesel,Nissan,X-Trail,8
185000,2014.0,79999,Diesel,Hyundai,ix 35,6
55000,2011.0,139999,Essence,Kia,Picanto,6
57000,2003.0,349999,Diesel,Volkswagen,Polo,6
75000,2007.0,249999,Diesel,Renault,Kangoo,7
39000,2000.0,19999,Diesel,Toyota,Corolla,6
70000,2004.0,349999,Diesel,Land Rover,Freelander,6
73000,2003.0,249999,Diesel,Volkswagen,GOLF 4,8
22000,1991.0,29999,Essence,Renault,19,6
80000,2008.0,249999,Diesel,Peugeot,207,6
66000,2009.0,179999,Diesel,Dacia,Logan,6
80000,2010.0,4999,Diesel,Volkswagen,GOLF 4,6
38000,1999.0,299999,Diesel,Fiat,Palio,6
32000,1999.0,39999,Essence,Fiat,Uno,6
70000,2001.0,24999,Diesel,Renault,Kangoo,6
158000,2012.0,199999,Diesel,Hyundai,Santa Fe,6
42000,2007.0,199999,Essence,Hyundai,Atos Prime,6
25000,1995.0,249999,Diesel,Mercedes-Benz,300,6
46000,2002.0,249999,Essence,Land Rover,Freelander,10
225000,2009.0,94999,Diesel,Mercedes-Benz,Classe E,9
130000,2016.0,64999,Diesel,Renault,Kangoo,6
169000,2012.0,119999,Diesel,Volkswagen,GOLF 6,6
55000,2007.0,94999,Essence,Peugeot,407,6
72000,2006.0,299999,Diesel,Citroen,Berlingo,7
85000,2015.0,109999,Diesel,Dacia,Logan,6
179000,2016.0,44999,Diesel,Seat,Leon,6
61000,2004.0,179999,Diesel,Opel,Astra,6
110000,2012.0,69999,Diesel,Dacia,Duster,6
49000,2003.0,349999,Diesel,Citroen,Berlingo,6
132000,2009.0,179999,Diesel,Honda,CR-V,6
38000,2003.0,109999,Essence,Fiat,Palio,6
45000,1995.0,139999,Diesel,Renault,19,6
450000,2004.0,74999,Diesel,Renault,Clio,6
112000,2014.0,159999,Diesel,Citroen,Berlingo,6
38000,1994.0,4999,Diesel,Citroen,XANTIA,6
135000,2012.0,129999,Diesel,Skoda,Octavia,8
45000,1993.0,169999,Diesel,Volkswagen,GOLF 3,6
20000,1993.0,129999,Essence,Renault,R4,6
86000,2010.0,159999,Diesel,Renault,Kangoo,7
119000,2014.0,149999,Diesel,Citroen,Berlingo,6
63000,2001.0,249999,Diesel,BMW,Serie 3,8
96000,2014.0,49999,Diesel,Dacia,Dokker,6
198000,2015.0,29999,Essence,mini,country man,9
30000,1994.0,9999,Essence,Seat,Ibiza,6
132000,2015.0,64999,Diesel,Dacia,Duster,6
189000,2014.0,94999,Diesel,Hyundai,IX55,7
159000,2015.0,109999,Diesel,Peugeot,3008,6
47000,2003.0,129999,Diesel,Peugeot,Partner,6
73000,2013.0,109999,Diesel,Dacia,Logan,6
75000,1997.0,34999,Diesel,Mercedes-Benz,220,6
102000,2015.0,34999,Diesel,Fiat,500,7
70000,2005.0,169999,Diesel,Nissan,primera,9
105000,2013.0,109999,Diesel,Renault,Clio,6
82000,2013.0,49999,Diesel,Dacia,Logan,6
80000,2010.0,189999,Essence,Peugeot,Partner,6
88000,2010.0,109999,Diesel,Peugeot,207,6
100000,2011.0,119999,Diesel,Renault,Fluence,6
94000,2006.0,169999,Diesel,Volkswagen,Passat,8
30000,2002.0,34999,Essence,Alfa Romeo,156,6
155000,2011.0,109999,Essence,Kia,Sportage,8
110000,2013.0,139999,Diesel,Dacia,Duster,6
37000,1995.0,159999,Diesel,Fiat,Punto,6
36000,2000.0,14999,Essence,Fiat,Siena,6
110000,2011.0,109999,Diesel,Renault,Fluence,6
259000,2015.0,49999,Diesel,Nissan,Pathfinder,10
25000,1998.0,29999,Essence,Daewoo,Lanos,6
47000,2010.0,149999,Essence,Autres,Autres,8
27000,1997.0,349999,Essence,Peugeot,306,6
45000,2003.0,24999,Diesel,Fiat,Palio,6
152000,2015.0,69999,Diesel,Hyundai,i 30,6
95000,2008.0,189999,Diesel,Volkswagen,Passat,6
96000,2014.0,129999,Diesel,Fiat,Doblo,5
65000,1994.0,179999,Diesel,BMW,Serie 3,10
109000,2014.0,169999,Diesel,Dacia,Duster,6
170000,2008.0,189999,Essence,Porsche,Cayenne,6
75000,2012.0,109999,Essence,lancia,Ypsilon,6
70000,2002.0,349999,Diesel,Skoda,other,8
65000,1991.0,199999,Diesel,Mercedes-Benz,190,6
90000,2011.0,179999,Diesel,Renault,Megane,6
65000,2013.0,109999,Essence,Dacia,Sandero,6
285000,2013.0,74999,Diesel,Land Rover,Range Rover Evoque,9
90000,2013.0,159999,Diesel,Dacia,Dokker,7
82000,2016.0,59999,Diesel,Dacia,Logan,6
185000,2012.0,84999,Diesel,mini,country man,8
58000,2007.0,79999,Essence,Volkswagen,Polo,6
52000,2001.0,94999,Essence,BMW,Serie 5,11
32000,1994.0,9999,Diesel,Peugeot,306,6
67000,2010.0,299999,Diesel,Dacia,Logan,6
149000,2015.0,74999,Diesel,Ford,Focus,6
120000,2011.0,129999,Diesel,Citroen,Berlingo,6
48000,2000.0,299999,Diesel,Renault,19,6
105000,2012.0,169999,Diesel,Hyundai,i 30,6
149000,2015.0,84999,Diesel,Ford,Focus,6
54000,2010.0,129999,Essence,Dacia,Sandero,6
142000,2009.0,159999,Diesel,Volkswagen,PASSAT CC,6
50000,2004.0,299999,Diesel,Citroen,Berlingo,7
100000,2009.0,119999,Diesel,Peugeot,308,6
38000,1991.0,39999,Diesel,Peugeot,405,7
51000,2002.0,24999,Diesel,Citroen,C5,6
58000,2012.0,79999,Essence,Hyundai,i 10,6
28000,1995.0,129999,Essence,Renault,SUPER 5,5
76000,2011.0,179999,Diesel,Citroen,Berlingo,6
68000,2005.0,109999,Diesel,Citroen,C4,6
60000,2009.0,139999,Diesel,Citroen,C3,6
73000,2013.0,139999,Diesel,Dacia,Dokker,6
98000,2013.0,89999,Diesel,Hyundai,i 20,6
35000,2004.0,29999,Essence,Fiat,Palio,6
180000,2009.0,159999,Diesel,Mercedes-Benz,220,6
52000,1997.0,109999,Diesel,Volkswagen,GOLF 3,6
167000,2014.0,79999,Diesel,Nissan,Qashqai,6
57000,1999.0,39999,Diesel,Renault,Kangoo,6
60000,2006.0,64999,Essence,Honda,Civic,6
45000,1999.0,249999,Diesel,Renault,Clio,6
85000,2002.0,94999,Diesel,Volkswagen,Passat,6
94000,2015.0,94999,Diesel,Fiat,Doblo,5
51500,2007.0,199999,Diesel,Dacia,Logan,6
60000,2001.0,24999,Diesel,Peugeot,Partner,7
45000,1994.0,4999,Diesel,Renault,19,6
68000,2001.0,299999,Diesel,Renault,Scenic,6
197000,2014.0,84999,Diesel,Audi,A3,6
68000,2003.0,19999,Essence,mini,cooper,6
100000,2002.0,299999,Diesel,Mercedes-Benz,220,9
60000,2006.0,59999,Essence,Honda,Civic,6
80000,2003.0,29999,Diesel,Mercedes-Benz,Classe E,6
57000,2009.0,34999,Essence,Toyota,Yaris,6
100000,2010.0,49999,Essence,Peugeot,207,6
46000,2008.0,74999,Essence,Kia,Picanto,6
350000,2015.0,189999,Diesel,BMW,Serie 5,6
88000,2012.0,179999,Diesel,Renault,Kangoo,6
62000,2004.0,199999,Diesel,Volkswagen,Polo,6
40000,2001.0,299999,Diesel,Fiat,Palio,6
135000,2013.0,109999,Diesel,Citroen,C4,6
35000,2000.0,349999,Essence,Renault,Clio,6
88000,2006.0,149999,Diesel,Renault,Megane,6
97000,2007.0,139999,Diesel,Hyundai,Santa Fe,6
62000,2012.0,139999,Essence,Hyundai,i 10,6
48000,2008.0,149999,Essence,Kia,Picanto,6
87000,2006.0,119999,Diesel,Toyota,RAV 4,6
198000,2015.0,159999,Diesel,Hyundai,ix 35,6
29000,2008.0,34999,Essence,Fiat,Punto,6
128000,2010.0,149999,Diesel,Nissan,Qashqai,6
32000,1998.0,24999,Essence,Renault,19,6
62000,2006.0,129999,Diesel,Dacia,Logan,6
82000,2015.0,129999,Diesel,Fiat,Punto,6
84000,2012.0,59999,Essence,Ford,Fiesta,6
48000,2006.0,19999,Essence,Dacia,Logan,6
68000,2012.0,4999,Diesel,Fiat,Doblo,6
60000,2004.0,189999,Essence,Honda,Accord,13
59000,2004.0,54999,Essence,Volkswagen,Polo,8
77000,2003.0,349999,Diesel,Renault,Scenic,7
25000,1992.0,199999,Diesel,Peugeot,205,6
60000,2008.0,119999,Diesel,Peugeot,Partner,6
25000,1997.0,249999,Diesel,Fiat,Uno,7
46000,2001.0,199999,Essence,Mercedes-Benz,Classe C,11
85000,2007.0,179999,Diesel,Peugeot,407,8
47000,2000.0,189999,Diesel,Peugeot,306,7
79000,2015.0,69999,Essence,Fiat,Punto,6
122000,2013.0,99999,Diesel,Renault,Megane,6
128000,2013.0,119999,Diesel,Peugeot,508,6
220000,2009.0,179999,Diesel,Mercedes-Benz,220,6
10900,2014.0,84999,Diesel,Dacia,Sandero,6
32000,1999.0,44999,Diesel,Renault,19,6
19000,1994.0,94999,Diesel,Peugeot,205,7
150000,2014.0,54999,Diesel,Hyundai,i 30,6
46000,2006.0,109999,Essence,Kia,Picanto,6
98000,2014.0,84999,Diesel,Peugeot,208,6
127000,2006.0,299999,Diesel,Mercedes-Benz,Classe C,6
27000,1991.0,34999,Essence,Renault,Clio,6
65000,1992.0,49999,Diesel,Mercedes-Benz,190,6
100000,2016.0,49999,Diesel,Dacia,Dokker,6
115000,2014.0,94999,Diesel,Volkswagen,Touran,6
60000,1998.0,249999,Diesel,Volkswagen,GOLF 4,6
112000,2010.0,159999,Diesel,Opel,Insignia,6
120000,2003.0,249999,Diesel,Mercedes-Benz,Classe E,9
32000,1998.0,199999,Diesel,Peugeot,405,6
55000,2008.0,149999,Essence,Fiat,GRANDE PUNTO,6
88000,2002.0,249999,Diesel,Mercedes-Benz,Classe C,6
36000,2009.0,249999,Essence,Fiat,Albea,8
35000,2009.0,59999,Essence,Chery,QQ,7
40000,1999.0,199999,Diesel,Fiat,Palio,6
95000,2005.0,199999,Diesel,BMW,X3,6
90000,2007.0,169999,Diesel,Honda,Accord,6
27000,1995.0,4999,Diesel,Volkswagen,Golf,6
40000,2004.0,49999,Diesel,Renault,19,6
45000,2000.0,109999,Diesel,Renault,Clio,7
64000,2008.0,199999,Diesel,Renault,Kangoo,6
145000,2013.0,109999,Diesel,Alfa Romeo,Giulietta,6
42000,2013.0,119999,Essence,Dacia,Logan,8
240000,2014.0,94999,Diesel,Volkswagen,GOLF 7,6
52000,2005.0,179999,Essence,Citroen,C4,8
26000,1994.0,34999,Essence,Renault,19,6
125000,2007.0,249999,Diesel,Audi,A3,6
37000,1999.0,299999,Diesel,Volkswagen,Polo,6
55000,2006.0,299999,Diesel,Kia,Cerato,6
13700,2009.0,149999,Diesel,Volkswagen,GOLF 6,6
40000,2012.0,74999,Essence,Suzuki,Alto,5
109000,2011.0,84999,Diesel,Peugeot,308,6
116000,2010.0,39999,Diesel,Renault,Megane,6
63000,2009.0,119999,Diesel,Dacia,Logan,6
50000,2006.0,19999,Essence,Dacia,Logan,6
38000,1998.0,19999,Diesel,Fiat,Siena,6
70000,2000.0,249999,Essence,Volkswagen,GOLF 4,6
38000,1996.0,19999,Essence,Renault,Megane,6
26000,1997.0,149999,Essence,Peugeot,205,6
58000,2011.0,249999,Diesel,Peugeot,Partner,6
105000,2017.0,4999,Diesel,Fiat,Doblo,6
64000,2003.0,249999,Diesel,Peugeot,206,6
85000,2013.0,79999,Diesel,Peugeot,Bipper,6
68000,2012.0,139999,Diesel,Fiat,Doblo,6
97000,2013.0,84999,Diesel,Peugeot,208,6
120000,2004.0,19999,Diesel,Audi,A6,6
66000,2007.0,119999,Diesel,Citroen,C3,6
40000,2009.0,99999,Essence,Suzuki,Alto,6
35000,1999.0,159999,Essence,Fiat,Siena,6
88000,2013.0,94999,Diesel,Dacia,Dokker,6
250000,2012.0,14999,Diesel,Volkswagen,Touareg,6
70000,2010.0,9999,Essence,Ford,Fiesta,7
189000,2012.0,49999,Diesel,mini,country man,8
18000,2000.0,14999,Essence,Honda,Accord,6
50000,2008.0,4999,Essence,Ford,Fiesta,6
69000,2001.0,349999,Diesel,Renault,Scenic,7
122000,2014.0,99999,Diesel,Hyundai,Accent,6
135000,2014.0,79999,Diesel,Renault,Latitude,6
120000,2013.0,84999,Diesel,Citroen,C4,6
47000,2000.0,199999,Diesel,Peugeot,206,7
107000,2014.0,69999,Diesel,Renault,Fluence,6
160000,2016.0,29999,Diesel,Toyota,Corolla,6
78000,2012.0,54999,Diesel,Peugeot,206+,6
118000,2014.0,89999,Diesel,Dacia,Duster,6
34000,1991.0,119999,Diesel,Peugeot,309,6
46000,2007.0,169999,Essence,Renault,Clio,7
110000,2013.0,54999,Diesel,Dacia,Duster,6
45000,2003.0,249999,Diesel,Fiat,Palio,7
295000,2015.0,109999,Diesel,Volkswagen,GOLF 7,9
125000,2008.0,159999,Diesel,Volkswagen,Touran,6
110000,2011.0,24999,Diesel,Renault,Kangoo,6
115000,2006.0,249999,Diesel,Volkswagen,Touran,6
97000,2009.0,119999,Diesel,Peugeot,308,6
75000,2007.0,74999,Diesel,Renault,Kangoo,6
35000,2007.0,139999,Essence,Suzuki,Alto,6
20000,1995.0,159999,Diesel,Citroen,ZX,8
60000,1991.0,24999,Diesel,Mercedes-Benz,190,8
73000,1998.0,349999,Diesel,Citroen,Berlingo,6
95000,2012.0,129999,Diesel,Fiat,Doblo,5
62000,2008.0,199999,Diesel,Mercedes-Benz,190,6
120000,2011.0,129999,Diesel,Opel,Astra,7
213000,2016.0,34999,Diesel,Alfa Romeo,Giulietta,8
38000,2002.0,4999,Diesel,Fiat,Uno,6
29000,1996.0,129999,Essence,Fiat,Uno,6
60000,2004.0,29999,Diesel,Volkswagen,Polo,6
35000,2000.0,9999,Essence,Fiat,Palio,6
105000,2014.0,89999,Diesel,Ford,Fiesta,6
130000,2012.0,249999,Diesel,Opel,Insignia,6
67000,2005.0,29999,Diesel,Seat,Ibiza,6
55000,2010.0,99999,Essence,Hyundai,i 10,6
62000,2012.0,179999,Essence,Dacia,Logan,6
78000,2010.0,139999,Diesel,Peugeot,206,6
55000,1997.0,179999,Diesel,BMW,Serie 3,6
125000,2006.0,169999,Diesel,Mercedes-Benz,220,6
102000,2009.0,129999,Diesel,Ford,Focus,7
77000,2014.0,94999,Essence,Ford,Fiesta,6
21000,1994.0,4999,Essence,Honda,Civic,6
100000,2006.0,199999,Diesel,Volkswagen,Passat,8
72000,2015.0,74999,Essence,Suzuki,Celerio,6
75000,1991.0,29999,Diesel,Mercedes-Benz,190,6
250000,2013.0,139999,Diesel,Audi,A4,6
27500,2001.0,29999,Essence,Fiat,Palio,6
39500,2001.0,39999,Diesel,Fiat,Palio,6
52000,2011.0,109999,Essence,Dacia,Logan,6
49000,2009.0,169999,Essence,Chevrolet,Aveo,6
63000,2008.0,94999,Essence,Volkswagen,Polo,6
80000,2014.0,109999,Diesel,Renault,Clio,6
80000,2008.0,249999,Diesel,Renault,Laguna,6
130000,2014.0,79999,Diesel,Dacia,Duster,6
93000,2014.0,94999,Diesel,Dacia,Logan,6
54000,2009.0,199999,Essence,Renault,Symbol,7
90000,2002.0,299999,Diesel,Volkswagen,GOLF 4,6
41000,1999.0,9999,Essence,BMW,Serie 5,11
68000,2011.0,119999,Diesel,Peugeot,Partner,6
50000,1996.0,4999,Diesel,Pontiac,Solstice,6
30000,2000.0,44999,Essence,Daewoo,Matiz,6
173000,2009.0,19999,Diesel,Volkswagen,CC,6
38000,2001.0,199999,Diesel,Fiat,Palio,6
120000,2010.0,349999,Diesel,Mercedes-Benz,Vito,6
133000,2017.0,34999,Diesel,Citroen,Berlingo,6
35000,1999.0,199999,Diesel,Renault,EXPRESS,6
58000,2011.0,109999,Essence,Hyundai,i 10,6
57000,2012.0,129999,Essence,Hyundai,i 10,6
90000,2008.0,14999,Diesel,Renault,Kangoo,6
58000,2008.0,159999,Essence,Ford,Fiesta,6
27000,2004.0,4999,Essence,Fiat,Uno,6
105000,2006.0,249999,Diesel,Audi,A3,6
139000,2012.0,119999,Diesel,Peugeot,3008,6
33000,1992.0,179999,Diesel,Volkswagen,GOLF 3,6
58000,2007.0,24999,Diesel,Citroen,Berlingo,6
95000,2003.0,189999,Diesel,Volkswagen,GOLF 4,6
122000,2013.0,99999,Diesel,Dacia,Duster,6
235000,2013.0,64999,Diesel,Volkswagen,Touareg,12
145000,2017.0,14999,Diesel,Ford,Fiesta,6
350000,2004.0,84999,Essence,Suzuki,Carry,6
75000,1991.0,299999,Diesel,Mercedes-Benz,190,8
199000,2014.0,74999,Diesel,Honda,CR-V,9
125000,2010.0,179999,Diesel,Renault,Scenic,6
169000,2015.0,84999,Diesel,Nissan,Juke,6
210000,2013.0,84999,Diesel,Volkswagen,CC,8
145000,2014.0,84999,Diesel,Opel,Astra,7
238000,2014.0,109999,Diesel,Volkswagen,Touran,6
137000,2014.0,119999,Diesel,Peugeot,308,6
108000,2013.0,109999,Essence,Citroen,C5,9
122000,2013.0,109999,Diesel,Dacia,Duster,6
178000,2016.0,39999,Diesel,Alfa Romeo,Giulietta,6
65000,2006.0,249999,Diesel,Ssangyong,Rexton,12
80000,1999.0,249999,Diesel,Volkswagen,GOLF 4,6
28000,2006.0,249999,Diesel,Volkswagen,Gol,6
150000,2008.0,349999,Diesel,Toyota,Prado,9
63000,2009.0,199999,Diesel,Dacia,Logan,6
